board_state	best_move	score_evaluation	mate_evaluation	candidate_moves
[(7, 7, 1), (6, 6, 2), (5, 8, 1), (5, 7, 2), (4, 8, 1), (4, 7, 2), (3, 8, 1), (6, 8, 2), (3, 7, 1), (2, 6, 2), (3, 10, 1), (3, 9, 2)]	(6, 10)	None	+M29	{'(6, 10)': {'count': 8, 'move': (6, 10), 'evaluations': ['+M29', '+M29', '+M29', '+M29', '+M29', '+M29', '+M29', '+M29']}}
[(7, 7, 2), (6, 7, 1), (5, 6, 2), (7, 5, 1), (6, 8, 2), (5, 8, 1), (7, 9, 2), (7, 6, 1), (8, 5, 2)]	(5, 9)	-558.4	-M45	{'(5, 9)': {'count': 2, 'move': (5, 9), 'evaluations': ['-M56', '-M40']}, '(8, 6)': {'count': 6, 'move': (8, 6), 'evaluations': ['-M40', '-975', '-1006', '-234', '-260', '-317']}}
[(7, 7, 1), (6, 6, 2)]	(5, 8)	212.375	None	{'(5, 8)': {'count': 8, 'move': (5, 8), 'evaluations': ['219', '236', '201', '215', '225', '233', '187', '183']}}
[(7, 7, 1), (6, 6, 2), (5, 8, 1), (5, 7, 2)]	(4, 8)	543.625	None	{'(4, 8)': {'count': 8, 'move': (4, 8), 'evaluations': ['442', '561', '535', '457', '583', '493', '470', '808']}}
[(7, 7, 2), (6, 6, 1), (5, 8, 2), (5, 7, 1), (4, 8, 2), (4, 7, 1), (3, 8, 2), (6, 8, 1), (3, 7, 2), (2, 6, 1), (3, 10, 2), (3, 9, 1), (6, 10, 2)]	(6, 7)	None	-M28	{'(4, 9)': {'count': 1, 'move': (4, 9), 'evaluations': ['-M28']}, '(6, 7)': {'count': 7, 'move': (6, 7), 'evaluations': ['-M28', '-M28', '-M28', '-M28', '-M28', '-M28', '-M28']}}
[(7, 7, 2), (6, 6, 1), (7, 8, 2), (7, 9, 1), (8, 5, 2), (8, 7, 1), (7, 4, 2), (7, 6, 1), (9, 6, 2), (6, 3, 1), (6, 5, 2), (5, 6, 1), (4, 6, 2), (9, 5, 1), (8, 4, 2), (9, 4, 1), (8, 9, 2), (9, 8, 1), (4, 5, 2), (5, 5, 1), (4, 4, 2), (4, 3, 1), (4, 8, 2), (4, 7, 1), (6, 8, 2), (3, 8, 1), (5, 9, 2), (4, 10, 1), (6, 10, 2), (7, 11, 1), (5, 8, 2), (8, 8, 1), (9, 10, 2), (10, 9, 1), (11, 10, 2), (10, 11, 1), (2, 6, 2), (3, 7, 1), (3, 5, 2)]	(1, 7)	-234.66666666666666	-M32	{'(1, 7)': {'count': 8, 'move': (1, 7), 'evaluations': ['-238', '-239', '-227', '-M32', '-M32', '-M32', '-M32', '-M32']}}
[(7, 7, 1), (6, 6, 2), (5, 8, 1), (5, 7, 2), (4, 8, 1), (4, 7, 2), (3, 8, 1), (6, 8, 2), (3, 7, 1), (2, 6, 2), (3, 10, 1), (3, 9, 2), (6, 10, 1), (6, 7, 2)]	(6, 9)	None	+M27	{'(6, 9)': {'count': 8, 'move': (6, 9), 'evaluations': ['+M27', '+M27', '+M27', '+M27', '+M27', '+M27', '+M27', '+M27']}}
[(7, 7, 2), (6, 6, 1), (5, 8, 2), (5, 7, 1), (4, 8, 2), (4, 7, 1), (3, 8, 2), (6, 8, 1), (3, 7, 2), (2, 6, 1), (3, 10, 2), (3, 9, 1), (6, 10, 2), (6, 7, 1), (6, 9, 2)]	(7, 9)	None	-M26	{'(6, 4)': {'count': 1, 'move': (6, 4), 'evaluations': ['-M26']}, '(7, 9)': {'count': 7, 'move': (7, 9), 'evaluations': ['-M26', '-M26', '-M26', '-M26', '-M26', '-M26', '-M26']}}
[(7, 7, 1), (6, 6, 2), (5, 8, 1), (5, 7, 2), (4, 8, 1), (4, 7, 2), (3, 8, 1), (6, 8, 2), (3, 7, 1), (2, 6, 2), (3, 10, 1), (3, 9, 2), (6, 10, 1), (6, 7, 2), (6, 9, 1), (7, 9, 2)]	(4, 6)	None	+M25	{'(4, 6)': {'count': 8, 'move': (4, 6), 'evaluations': ['+M25', '+M25', '+M25', '+M25', '+M25', '+M25', '+M25', '+M25']}}
[(7, 7, 2), (6, 6, 1), (5, 8, 2), (5, 7, 1), (4, 8, 2), (4, 7, 1), (3, 8, 2), (6, 8, 1), (3, 7, 2), (2, 6, 1), (3, 10, 2), (3, 9, 1), (6, 10, 2), (6, 7, 1), (6, 9, 2), (7, 9, 1), (4, 6, 2)]	(2, 8)	None	-M24	{'(2, 8)': {'count': 8, 'move': (2, 8), 'evaluations': ['-M24', '-M24', '-M24', '-M24', '-M24', '-M24', '-M24', '-M24']}}
[(7, 7, 1), (6, 6, 2), (5, 8, 1), (5, 7, 2), (4, 8, 1), (4, 7, 2), (3, 8, 1), (6, 8, 2), (3, 7, 1), (2, 6, 2), (3, 10, 1), (3, 9, 2), (6, 10, 1), (6, 7, 2), (6, 9, 1), (7, 9, 2), (4, 6, 1), (2, 8, 2)]	(5, 10)	None	+M23	{'(5, 10)': {'count': 8, 'move': (5, 10), 'evaluations': ['+M23', '+M23', '+M23', '+M23', '+M23', '+M23', '+M23', '+M23']}}
[(7, 7, 2), (6, 6, 1), (5, 8, 2), (5, 7, 1), (4, 8, 2), (4, 7, 1), (3, 8, 2), (6, 8, 1), (3, 7, 2), (2, 6, 1), (3, 10, 2), (3, 9, 1), (6, 10, 2), (6, 7, 1), (6, 9, 2), (7, 9, 1), (4, 6, 2), (2, 8, 1), (5, 10, 2)]	(6, 5)	None	-M22	{'(6, 5)': {'count': 8, 'move': (6, 5), 'evaluations': ['-M22', '-M22', '-M22', '-M22', '-M22', '-M22', '-M22', '-M22']}}
[(7, 7, 1), (6, 6, 2), (5, 8, 1), (5, 7, 2), (4, 8, 1), (4, 7, 2), (3, 8, 1), (6, 8, 2), (3, 7, 1), (2, 6, 2), (3, 10, 1), (3, 9, 2), (6, 10, 1), (6, 7, 2), (6, 9, 1), (7, 9, 2), (4, 6, 1), (2, 8, 2), (5, 10, 1), (6, 5, 2)]	(6, 4)	None	+M21	{'(6, 4)': {'count': 8, 'move': (6, 4), 'evaluations': ['+M21', '+M21', '+M21', '+M21', '+M21', '+M21', '+M21', '+M21']}}
[(7, 7, 2), (6, 6, 1), (5, 8, 2), (5, 7, 1), (4, 8, 2), (4, 7, 1), (3, 8, 2), (6, 8, 1), (3, 7, 2), (2, 6, 1), (3, 10, 2), (3, 9, 1), (6, 10, 2), (6, 7, 1), (6, 9, 2), (7, 9, 1), (4, 6, 2), (2, 8, 1), (5, 10, 2), (6, 5, 1), (6, 4, 2)]	(9, 11)	None	-M20	{'(9, 11)': {'count': 8, 'move': (9, 11), 'evaluations': ['-M20', '-M20', '-M20', '-M20', '-M20', '-M20', '-M20', '-M20']}}
[(7, 7, 1), (6, 6, 2), (5, 8, 1), (5, 7, 2), (4, 8, 1), (4, 7, 2), (3, 8, 1), (6, 8, 2), (3, 7, 1), (2, 6, 2), (3, 10, 1), (3, 9, 2), (6, 10, 1), (6, 7, 2), (6, 9, 1), (7, 9, 2), (4, 6, 1), (2, 8, 2), (5, 10, 1), (6, 5, 2), (6, 4, 1), (9, 11, 2)]	(8, 10)	None	+M19	{'(8, 10)': {'count': 8, 'move': (8, 10), 'evaluations': ['+M19', '+M19', '+M19', '+M19', '+M19', '+M19', '+M19', '+M19']}}
[(7, 7, 2), (6, 6, 1), (5, 8, 2), (5, 7, 1), (4, 8, 2), (4, 7, 1), (3, 8, 2), (6, 8, 1), (3, 7, 2), (2, 6, 1), (3, 10, 2), (3, 9, 1), (6, 10, 2), (6, 7, 1), (6, 9, 2), (7, 9, 1), (4, 6, 2), (2, 8, 1), (5, 10, 2), (6, 5, 1), (6, 4, 2), (9, 11, 1), (8, 10, 2)]	(2, 9)	None	-M18	{'(2, 9)': {'count': 8, 'move': (2, 9), 'evaluations': ['-M18', '-M18', '-M18', '-M18', '-M18', '-M18', '-M18', '-M18']}}
[(7, 7, 1), (6, 6, 2), (5, 8, 1), (5, 7, 2), (4, 8, 1), (4, 7, 2), (3, 8, 1), (6, 8, 2), (3, 7, 1), (2, 6, 2), (3, 10, 1), (3, 9, 2), (6, 10, 1), (6, 7, 2), (6, 9, 1), (7, 9, 2), (4, 6, 1), (2, 8, 2), (5, 10, 1), (6, 5, 2), (6, 4, 1), (9, 11, 2), (8, 10, 1), (2, 9, 2)]	(2, 7)	None	+M17	{'(2, 7)': {'count': 8, 'move': (2, 7), 'evaluations': ['+M17', '+M17', '+M17', '+M17', '+M17', '+M17', '+M17', '+M17']}}
[(7, 7, 2), (6, 6, 1), (5, 8, 2), (5, 7, 1), (4, 8, 2), (4, 7, 1), (3, 8, 2), (6, 8, 1), (3, 7, 2), (2, 6, 1), (3, 10, 2), (3, 9, 1), (6, 10, 2), (6, 7, 1), (6, 9, 2), (7, 9, 1), (4, 6, 2), (2, 8, 1), (5, 10, 2), (6, 5, 1), (6, 4, 2), (9, 11, 1), (8, 10, 2), (2, 9, 1), (2, 7, 2)]	(4, 9)	None	-M16	{'(4, 9)': {'count': 8, 'move': (4, 9), 'evaluations': ['-M16', '-M16', '-M16', '-M16', '-M16', '-M16', '-M16', '-M16']}}
[(7, 7, 1), (6, 6, 2), (5, 8, 1), (5, 7, 2), (4, 8, 1), (4, 7, 2), (3, 8, 1), (6, 8, 2), (3, 7, 1), (2, 6, 2), (3, 10, 1), (3, 9, 2), (6, 10, 1), (6, 7, 2), (6, 9, 1), (7, 9, 2), (4, 6, 1), (2, 8, 2), (5, 10, 1), (6, 5, 2), (6, 4, 1), (9, 11, 2), (8, 10, 1), (2, 9, 2), (2, 7, 1), (4, 9, 2)]	(5, 9)	None	+M15	{'(5, 9)': {'count': 8, 'move': (5, 9), 'evaluations': ['+M15', '+M15', '+M15', '+M15', '+M15', '+M15', '+M15', '+M15']}}
[(7, 7, 2), (6, 6, 1), (5, 8, 2), (5, 7, 1), (4, 8, 2), (4, 7, 1), (3, 8, 2), (6, 8, 1), (3, 7, 2), (2, 6, 1), (3, 10, 2), (3, 9, 1), (6, 10, 2), (6, 7, 1), (6, 9, 2), (7, 9, 1), (4, 6, 2), (2, 8, 1), (5, 10, 2), (6, 5, 1), (6, 4, 2), (9, 11, 1), (8, 10, 2), (2, 9, 1), (2, 7, 2), (4, 9, 1), (5, 9, 2)]	(7, 11)	None	-M14	{'(7, 11)': {'count': 8, 'move': (7, 11), 'evaluations': ['-M14', '-M14', '-M14', '-M14', '-M14', '-M14', '-M14', '-M14']}}
[(7, 7, 1), (6, 6, 2), (5, 8, 1), (5, 7, 2), (4, 8, 1), (4, 7, 2), (3, 8, 1), (6, 8, 2), (3, 7, 1), (2, 6, 2), (3, 10, 1), (3, 9, 2), (6, 10, 1), (6, 7, 2), (6, 9, 1), (7, 9, 2), (4, 6, 1), (2, 8, 2), (5, 10, 1), (6, 5, 2), (6, 4, 1), (9, 11, 2), (8, 10, 1), (2, 9, 2), (2, 7, 1), (4, 9, 2), (5, 9, 1), (7, 11, 2)]	(7, 10)	None	+M13	{'(7, 10)': {'count': 8, 'move': (7, 10), 'evaluations': ['+M13', '+M13', '+M13', '+M13', '+M13', '+M13', '+M13', '+M13']}}
[(7, 7, 2), (6, 6, 1), (5, 8, 2), (5, 7, 1), (4, 8, 2), (4, 7, 1), (3, 8, 2), (6, 8, 1), (3, 7, 2), (2, 6, 1), (3, 10, 2), (3, 9, 1), (6, 10, 2), (6, 7, 1), (6, 9, 2), (7, 9, 1), (4, 6, 2), (2, 8, 1), (5, 10, 2), (6, 5, 1), (6, 4, 2), (9, 11, 1), (8, 10, 2), (2, 9, 1), (2, 7, 2), (4, 9, 1), (5, 9, 2), (7, 11, 1), (7, 10, 2)]	(9, 10)	None	-M12	{'(9, 10)': {'count': 8, 'move': (9, 10), 'evaluations': ['-M12', '-M12', '-M12', '-M12', '-M12', '-M12', '-M12', '-M12']}}
[(7, 7, 1), (6, 6, 2), (5, 8, 1), (5, 7, 2), (4, 8, 1), (4, 7, 2), (3, 8, 1), (6, 8, 2), (3, 7, 1), (2, 6, 2), (3, 10, 1), (3, 9, 2), (6, 10, 1), (6, 7, 2), (6, 9, 1), (7, 9, 2), (4, 6, 1), (2, 8, 2), (5, 10, 1), (6, 5, 2), (6, 4, 1), (9, 11, 2), (8, 10, 1), (2, 9, 2), (2, 7, 1), (4, 9, 2), (5, 9, 1), (7, 11, 2), (7, 10, 1), (9, 10, 2)]	(8, 7)	None	+M11	{'(8, 7)': {'count': 8, 'move': (8, 7), 'evaluations': ['+M11', '+M11', '+M11', '+M11', '+M11', '+M11', '+M11', '+M11']}}
[(7, 7, 2), (6, 6, 1), (5, 8, 2), (5, 7, 1), (4, 8, 2), (4, 7, 1), (3, 8, 2), (6, 8, 1), (3, 7, 2), (2, 6, 1), (3, 10, 2), (3, 9, 1), (6, 10, 2), (6, 7, 1), (6, 9, 2), (7, 9, 1), (4, 6, 2), (2, 8, 1), (5, 10, 2), (6, 5, 1), (6, 4, 2), (9, 11, 1), (8, 10, 2), (2, 9, 1), (2, 7, 2), (4, 9, 1), (5, 9, 2), (7, 11, 1), (7, 10, 2), (9, 10, 1), (8, 7, 2)]	(7, 8)	None	-M10	{'(7, 8)': {'count': 8, 'move': (7, 8), 'evaluations': ['-M10', '-M10', '-M10', '-M10', '-M10', '-M10', '-M10', '-M10']}}
[(7, 7, 1), (6, 6, 2), (5, 8, 1), (5, 7, 2), (4, 8, 1), (4, 7, 2), (3, 8, 1), (6, 8, 2), (3, 7, 1), (2, 6, 2), (3, 10, 1), (3, 9, 2), (6, 10, 1), (6, 7, 2), (6, 9, 1), (7, 9, 2), (4, 6, 1), (2, 8, 2), (5, 10, 1), (6, 5, 2), (6, 4, 1), (9, 11, 2), (8, 10, 1), (2, 9, 2), (2, 7, 1), (4, 9, 2), (5, 9, 1), (7, 11, 2), (7, 10, 1), (9, 10, 2), (8, 7, 1), (7, 8, 2)]	(8, 11)	None	+M9	{'(8, 11)': {'count': 8, 'move': (8, 11), 'evaluations': ['+M9', '+M9', '+M9', '+M9', '+M9', '+M9', '+M9', '+M9']}}
[(7, 7, 2), (6, 6, 1), (5, 8, 2), (5, 7, 1), (4, 8, 2), (4, 7, 1), (3, 8, 2), (6, 8, 1), (3, 7, 2), (2, 6, 1), (3, 10, 2), (3, 9, 1), (6, 10, 2), (6, 7, 1), (6, 9, 2), (7, 9, 1), (4, 6, 2), (2, 8, 1), (5, 10, 2), (6, 5, 1), (6, 4, 2), (9, 11, 1), (8, 10, 2), (2, 9, 1), (2, 7, 2), (4, 9, 1), (5, 9, 2), (7, 11, 1), (7, 10, 2), (9, 10, 1), (8, 7, 2), (7, 8, 1), (8, 11, 2)]	(9, 12)	None	-M8	{'(9, 12)': {'count': 8, 'move': (9, 12), 'evaluations': ['-M8', '-M8', '-M8', '-M8', '-M8', '-M8', '-M8', '-M8']}}
[(7, 7, 1), (6, 6, 2), (5, 8, 1), (5, 7, 2), (4, 8, 1), (4, 7, 2), (3, 8, 1), (6, 8, 2), (3, 7, 1), (2, 6, 2), (3, 10, 1), (3, 9, 2), (6, 10, 1), (6, 7, 2), (6, 9, 1), (7, 9, 2), (4, 6, 1), (2, 8, 2), (5, 10, 1), (6, 5, 2), (6, 4, 1), (9, 11, 2), (8, 10, 1), (2, 9, 2), (2, 7, 1), (4, 9, 2), (5, 9, 1), (7, 11, 2), (7, 10, 1), (9, 10, 2), (8, 7, 1), (7, 8, 2), (8, 11, 1), (9, 12, 2)]	(8, 9)	None	+M7	{'(8, 9)': {'count': 8, 'move': (8, 9), 'evaluations': ['+M7', '+M7', '+M7', '+M7', '+M7', '+M7', '+M7', '+M7']}}
[(7, 7, 2), (6, 6, 1), (5, 8, 2), (5, 7, 1), (4, 8, 2), (4, 7, 1), (3, 8, 2), (6, 8, 1), (3, 7, 2), (2, 6, 1), (3, 10, 2), (3, 9, 1), (6, 10, 2), (6, 7, 1), (6, 9, 2), (7, 9, 1), (4, 6, 2), (2, 8, 1), (5, 10, 2), (6, 5, 1), (6, 4, 2), (9, 11, 1), (8, 10, 2), (2, 9, 1), (2, 7, 2), (4, 9, 1), (5, 9, 2), (7, 11, 1), (7, 10, 2), (9, 10, 1), (8, 7, 2), (7, 8, 1), (8, 11, 2), (9, 12, 1), (8, 9, 2)]	(8, 8)	None	-M6	{'(8, 8)': {'count': 8, 'move': (8, 8), 'evaluations': ['-M6', '-M6', '-M6', '-M6', '-M6', '-M6', '-M6', '-M6']}}
[(7, 7, 1), (6, 6, 2), (5, 8, 1), (5, 7, 2), (4, 8, 1), (4, 7, 2), (3, 8, 1), (6, 8, 2), (3, 7, 1), (2, 6, 2), (3, 10, 1), (3, 9, 2), (6, 10, 1), (6, 7, 2), (6, 9, 1), (7, 9, 2), (4, 6, 1), (2, 8, 2), (5, 10, 1), (6, 5, 2), (6, 4, 1), (9, 11, 2), (8, 10, 1), (2, 9, 2), (2, 7, 1), (4, 9, 2), (5, 9, 1), (7, 11, 2), (7, 10, 1), (9, 10, 2), (8, 7, 1), (7, 8, 2), (8, 11, 1), (9, 12, 2), (8, 9, 1), (8, 8, 2)]	(5, 12)	None	+M5	{'(5, 12)': {'count': 8, 'move': (5, 12), 'evaluations': ['+M5', '+M5', '+M5', '+M5', '+M5', '+M5', '+M5', '+M5']}}
[(7, 7, 2), (6, 6, 1), (5, 8, 2), (5, 7, 1), (4, 8, 2), (4, 7, 1), (3, 8, 2), (6, 8, 1), (3, 7, 2), (2, 6, 1), (3, 10, 2), (3, 9, 1), (6, 10, 2), (6, 7, 1), (6, 9, 2), (7, 9, 1), (4, 6, 2), (2, 8, 1), (5, 10, 2), (6, 5, 1), (6, 4, 2), (9, 11, 1), (8, 10, 2), (2, 9, 1), (2, 7, 2), (4, 9, 1), (5, 9, 2), (7, 11, 1), (7, 10, 2), (9, 10, 1), (8, 7, 2), (7, 8, 1), (8, 11, 2), (9, 12, 1), (8, 9, 2), (8, 8, 1), (5, 12, 2)]	(5, 11)	None	-M4	{'(5, 11)': {'count': 8, 'move': (5, 11), 'evaluations': ['-M4', '-M4', '-M4', '-M4', '-M4', '-M4', '-M4', '-M4']}}
[(7, 7, 1), (6, 6, 2), (5, 8, 1), (5, 7, 2), (4, 8, 1), (4, 7, 2), (3, 8, 1), (6, 8, 2), (3, 7, 1), (2, 6, 2), (3, 10, 1), (3, 9, 2), (6, 10, 1), (6, 7, 2), (6, 9, 1), (7, 9, 2), (4, 6, 1), (2, 8, 2), (5, 10, 1), (6, 5, 2), (6, 4, 1), (9, 11, 2), (8, 10, 1), (2, 9, 2), (2, 7, 1), (4, 9, 2), (5, 9, 1), (7, 11, 2), (7, 10, 1), (9, 10, 2), (8, 7, 1), (7, 8, 2), (8, 11, 1), (9, 12, 2), (8, 9, 1), (8, 8, 2), (5, 12, 1), (5, 11, 2)]	(6, 11)	None	+M3	{'(6, 11)': {'count': 8, 'move': (6, 11), 'evaluations': ['+M3', '+M3', '+M3', '+M3', '+M3', '+M3', '+M3', '+M3']}}
[(7, 7, 2), (6, 6, 1), (5, 8, 2), (5, 7, 1), (4, 8, 2), (4, 7, 1), (3, 8, 2), (6, 8, 1), (3, 7, 2), (2, 6, 1), (3, 10, 2), (3, 9, 1), (6, 10, 2), (6, 7, 1), (6, 9, 2), (7, 9, 1), (4, 6, 2), (2, 8, 1), (5, 10, 2), (6, 5, 1), (6, 4, 2), (9, 11, 1), (8, 10, 2), (2, 9, 1), (2, 7, 2), (4, 9, 1), (5, 9, 2), (7, 11, 1), (7, 10, 2), (9, 10, 1), (8, 7, 2), (7, 8, 1), (8, 11, 2), (9, 12, 1), (8, 9, 2), (8, 8, 1), (5, 12, 2), (5, 11, 1), (6, 11, 2)]	(4, 13)	None	-M2	{'(4, 13)': {'count': 8, 'move': (4, 13), 'evaluations': ['-M2', '-M2', '-M2', '-M2', '-M2', '-M2', '-M2', '-M2']}}
[(7, 7, 1), (6, 6, 2), (5, 8, 1), (5, 7, 2), (4, 8, 1), (4, 7, 2), (3, 8, 1), (6, 8, 2), (3, 7, 1), (2, 6, 2), (3, 10, 1), (3, 9, 2), (6, 10, 1), (6, 7, 2), (6, 9, 1), (7, 9, 2), (4, 6, 1), (2, 8, 2), (5, 10, 1), (6, 5, 2), (6, 4, 1), (9, 11, 2), (8, 10, 1), (2, 9, 2), (2, 7, 1), (4, 9, 2), (5, 9, 1), (7, 11, 2), (7, 10, 1), (9, 10, 2), (8, 7, 1), (7, 8, 2), (8, 11, 1), (9, 12, 2), (8, 9, 1), (8, 8, 2), (5, 12, 1), (5, 11, 2), (6, 11, 1), (4, 13, 2)]	(9, 8)	None	+M1	{'(9, 8)': {'count': 8, 'move': (9, 8), 'evaluations': ['+M1', '+M1', '+M1', '+M1', '+M1', '+M1', '+M1', '+M1']}}
[(7, 7, 2), (6, 7, 1), (7, 5, 2), (8, 6, 1), (6, 6, 2), (7, 6, 1), (5, 5, 2), (4, 4, 1), (8, 4, 2), (9, 3, 1), (5, 4, 2)]	(5, 6)	-367.125	None	{'(5, 6)': {'count': 8, 'move': (5, 6), 'evaluations': ['-342', '-371', '-398', '-375', '-375', '-340', '-358', '-378']}}
[(7, 7, 1), (6, 6, 2), (5, 8, 1), (7, 6, 2), (6, 8, 1), (5, 9, 2), (8, 7, 1), (8, 6, 2), (9, 6, 1), (7, 8, 2), (9, 7, 1), (10, 7, 2), (5, 7, 1), (6, 7, 2), (4, 6, 1), (7, 9, 2)]	(8, 9)	249.5	None	{'(8, 9)': {'count': 8, 'move': (8, 9), 'evaluations': ['227', '250', '252', '257', '252', '255', '245', '258']}}
[(7, 7, 1), (6, 6, 2), (7, 8, 1), (7, 9, 2), (8, 5, 1), (8, 7, 2), (7, 4, 1), (7, 6, 2), (9, 6, 1), (6, 3, 2), (6, 5, 1), (5, 6, 2), (4, 6, 1), (7, 5, 2), (8, 4, 1), (9, 4, 2)]	(10, 6)	456.25	None	{'(10, 6)': {'count': 8, 'move': (10, 6), 'evaluations': ['439', '435', '497', '449', '507', '529', '389', '405']}}
[(7, 7, 2), (6, 7, 1), (7, 5, 2), (8, 6, 1), (8, 4, 2), (6, 6, 1), (6, 5, 2), (7, 4, 1), (9, 6, 2), (7, 8, 1), (8, 9, 2)]	(5, 6)	-161.625	None	{'(9, 8)': {'count': 2, 'move': (9, 8), 'evaluations': ['-134', '-245']}, '(10, 7)': {'count': 1, 'move': (10, 7), 'evaluations': ['-165']}, '(5, 6)': {'count': 5, 'move': (5, 6), 'evaluations': ['-140', '-152', '-139', '-149', '-169']}}
[(7, 7, 1), (6, 7, 2), (7, 5, 1), (8, 6, 2), (8, 5, 1), (6, 5, 2), (7, 4, 1), (7, 6, 2), (9, 6, 1), (6, 3, 2), (5, 4, 1), (8, 4, 2), (6, 4, 1), (8, 8, 2), (4, 6, 1), (5, 5, 2), (3, 5, 1), (3, 4, 2), (5, 3, 1), (4, 4, 2), (2, 4, 1), (1, 3, 2), (10, 5, 1), (3, 3, 2), (10, 7, 1), (11, 8, 2)]	(2, 2)	200.125	None	{'(2, 2)': {'count': 8, 'move': (2, 2), 'evaluations': ['198', '180', '176', '192', '212', '235', '216', '192']}}
[(7, 7, 2), (6, 7, 1), (5, 6, 2), (7, 6, 1), (5, 8, 2), (5, 9, 1), (4, 8, 2), (6, 6, 1), (6, 9, 2), (4, 7, 1), (6, 4, 2), (5, 4, 1), (8, 7, 2), (7, 8, 1), (9, 7, 2)]	(8, 6)	-320.625	None	{'(10, 7)': {'count': 2, 'move': (10, 7), 'evaluations': ['-261', '-355']}, '(8, 6)': {'count': 6, 'move': (8, 6), 'evaluations': ['-320', '-346', '-329', '-335', '-301', '-318']}}
[(7, 7, 1), (6, 7, 2), (4, 6, 1), (5, 6, 2), (5, 8, 1), (4, 8, 2)]	(7, 9)	282.0	None	{'(7, 9)': {'count': 8, 'move': (7, 9), 'evaluations': ['295', '303', '274', '272', '282', '276', '318', '236']}}
[(7, 7, 1), (6, 7, 2)]	(9, 6)	217.75	None	{'(9, 6)': {'count': 5, 'move': (9, 6), 'evaluations': ['203', '225', '211', '273', '251']}, '(5, 6)': {'count': 3, 'move': (5, 6), 'evaluations': ['185', '195', '199']}}
[(7, 7, 1), (6, 6, 2), (5, 8, 1), (7, 8, 2), (6, 5, 1), (5, 7, 2), (8, 5, 1), (7, 5, 2), (8, 4, 1), (8, 6, 2)]	(9, 6)	350.125	None	{'(9, 6)': {'count': 8, 'move': (9, 6), 'evaluations': ['330', '348', '379', '399', '351', '370', '340', '284']}}
[(7, 7, 1), (6, 7, 2), (5, 6, 1), (7, 6, 2), (8, 5, 1), (6, 5, 2), (6, 4, 1), (5, 5, 2), (8, 7, 1), (8, 6, 2), (10, 5, 1), (9, 6, 2), (10, 6, 1), (3, 5, 2), (4, 5, 1), (11, 5, 2)]	(8, 4)	514.375	None	{'(8, 4)': {'count': 8, 'move': (8, 4), 'evaluations': ['483', '510', '457', '536', '521', '512', '590', '506']}}
[(7, 7, 2), (6, 7, 1), (4, 6, 2), (6, 6, 1), (5, 8, 2), (5, 9, 1), (6, 9, 2)]	(4, 8)	-175.375	None	{'(4, 7)': {'count': 2, 'move': (4, 7), 'evaluations': ['-149', '-187']}, '(4, 8)': {'count': 3, 'move': (4, 8), 'evaluations': ['-183', '-174', '-175']}, '(7, 8)': {'count': 2, 'move': (7, 8), 'evaluations': ['-181', '-176']}, '(6, 5)': {'count': 1, 'move': (6, 5), 'evaluations': ['-178']}}
[(7, 7, 1), (6, 7, 2), (5, 6, 1), (6, 6, 2), (6, 5, 1), (7, 5, 2), (5, 8, 1), (5, 7, 2), (4, 8, 1), (4, 7, 2), (3, 7, 1), (5, 9, 2), (3, 5, 1), (3, 6, 2)]	(5, 4)	282.25	None	{'(5, 4)': {'count': 8, 'move': (5, 4), 'evaluations': ['262', '279', '289', '273', '308', '294', '276', '277']}}
[(7, 7, 2), (6, 7, 1), (7, 5, 2), (8, 6, 1), (8, 4, 2), (6, 6, 1), (6, 5, 2), (7, 4, 1), (9, 6, 2), (7, 8, 1), (8, 9, 2), (5, 6, 1), (5, 4, 2), (7, 6, 1), (4, 6, 2), (5, 8, 1), (4, 9, 2), (3, 5, 1), (5, 9, 2)]	(6, 9)	-125.375	None	{'(6, 9)': {'count': 7, 'move': (6, 9), 'evaluations': ['-105', '-127', '-152', '-130', '-117', '-126', '-110']}, '(4, 7)': {'count': 1, 'move': (4, 7), 'evaluations': ['-136']}}
[(7, 7, 1), (6, 7, 2), (4, 6, 1), (6, 6, 2), (5, 8, 1), (5, 9, 2), (6, 9, 1), (4, 8, 2)]	(7, 10)	None	+M29	{'(7, 10)': {'count': 8, 'move': (7, 10), 'evaluations': ['+M29', '+M29', '+M29', '+M29', '+M29', '+M29', '+M29', '+M29']}}
[(7, 7, 1), (6, 7, 2)]	(7, 5)	217.875	None	{'(9, 6)': {'count': 1, 'move': (9, 6), 'evaluations': ['128']}, '(7, 5)': {'count': 7, 'move': (7, 5), 'evaluations': ['184', '212', '238', '229', '231', '257', '264']}}
[(7, 7, 1), (6, 7, 2), (5, 6, 1), (7, 6, 2), (5, 8, 1), (5, 9, 2), (4, 8, 1), (6, 8, 2)]	(5, 5)	383.75	None	{'(5, 5)': {'count': 8, 'move': (5, 5), 'evaluations': ['365', '394', '420', '385', '386', '415', '321', '384']}}
[(7, 7, 1), (6, 7, 2)]	(6, 6)	234.125	None	{'(6, 6)': {'count': 7, 'move': (6, 6), 'evaluations': ['210', '258', '278', '280', '195', '203', '280']}, '(6, 4)': {'count': 1, 'move': (6, 4), 'evaluations': ['169']}}
